,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Mean Response,,,,,,,,,,,,,,Number of Students Responding to the Question,,,,,,,,,,,,,,,,
Spring 08,ANTH 362 001,21111,"McIntosh, Susan K.",15,,,2.31,2.31,1.92,2.00,1.92,2.46,2.38,2.08,1.77,2.38,2.69,2.54,2.46,3.08,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,3
Spring 08,ANTH 372 001,22555,"Vann, Elizabeth F.",10,,,1.44,1.44,1.22,1.22,1.22,1.33,1.33,1.33,1.22,1.22,1.67,1.25,1.33,4.00,9,9,9,9,9,9,9,9,9,9,9,8,9,9,9,9,1
Spring 08,ANTH 390 001,22557,"Naficy, Nahal",8,,,1.83,1.83,1.50,1.67,1.33,2.00,1.83,1.83,1.83,2.33,1.83,1.83,2.00,3.00,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1
Spring 08,ANTH 408 001,21122,"Stanford, James N.",0,G4,7,1.43,1.57,1.00,1.00,1.00,1.14,1.43,1.14,1.29,1.43,1.29,1.43,1.14,3.57,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1
Spring 08,ANTH 411 001,22306,"Lamb, Sydney M.",2,B0,19,1.67,2.47,1.33,2.00,1.87,2.20,2.20,2.33,1.60,2.07,2.40,2.20,2.14,2.87,15,15,15,15,15,15,15,15,15,15,15,15,14,15,15,13,4
Spring 08,ANTH 412 001,21153,"Tyler, Stephen A.",7,G8,10,1.89,2.22,1.78,1.78,1.89,2.44,2.44,2.22,1.89,2.56,2.67,2.44,2.67,2.00,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,2
Spring 08,ANTH 446 001,22569,"Georges, Eugenia",8,,,1.13,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.13,1.00,1.00,1.00,3.75,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,3
Spring 08,ANTH 455 001,22559,"Pollock, Anne",5,,,1.00,1.40,1.20,1.00,1.20,1.20,1.20,1.40,1.00,1.20,1.20,1.20,1.40,3.20,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,2
Spring 08,ANTH 456 001,22570,"Fleisher, Jeffrey B.",5,,,1.25,1.50,1.25,1.25,1.50,1.50,1.50,1.25,1.50,1.25,1.75,1.75,1.25,3.00,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0
Spring 08,ANTH 483 001,22811,"Elhaik, Tarik",2,L6,2,1.00,1.00,1.00,2.00,2.00,2.00,2.00,2.00,1.00,2.00,2.00,1.00,2.00,4.00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
Spring 08,ANTH 507 001,22565,"Vann, Elizabeth F.",7,,,1.00,1.25,1.00,1.00,1.00,1.50,1.50,1.25,1.25,1.50,1.75,1.50,1.25,3.00,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0
Spring 08,ANTH 523 001,21172,"Crosswhite, Katherine M.",0,G5,2,1.00,1.00,1.50,1.00,1.50,1.50,1.50,1.50,1.00,2.50,3.50,3.00,3.00,2.50,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0
Spring 08,ANTH 562 001,21135,"McIntosh, Susan K.",5,,,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.00,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0
Spring 08,ANTH 600 002,21137,"Faubion, James D.",8,,,1.33,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,4.33,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1
Spring 08,ANTH 642 001,22568,"McIntosh, Susan K.",4,,,1.50,1.50,1.00,1.00,1.00,1.50,1.50,1.50,1.50,2.00,1.00,2.00,1.50,2.00,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
Spring 08,ANTH 683 001,22866,"Elhaik, Tarik",1,K5,1,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,2.00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
Spring 08,ARAB 102 001,20378,"Awad, Maher M.",11,,,1.70,2.30,1.20,2.00,2.20,2.90,2.70,2.60,2.00,1.90,2.20,2.40,2.60,2.90,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,8,3
Spring 08,ARAB 202 001,20379,"Awad, Maher M.",11,,,2.09,2.09,1.45,2.00,1.64,2.09,2.09,1.73,1.82,2.09,2.00,1.73,1.82,3.27,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,9,4
Spring 08,ARAB 302 001,20380,"Awad, Maher M.",4,,,1.75,2.00,2.00,1.75,1.75,1.75,1.75,1.75,1.50,2.00,2.00,1.50,1.75,2.75,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0
Spring 08,ARCH 102 001,20257,"Grenader, Nonya S.",25,,,1.17,1.25,1.17,1.08,1.08,1.29,1.33,1.17,1.21,1.33,1.13,1.21,1.13,4.54,23,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,5
Spring 08,ARCH 102 001,20257,"Samuels, Danny M.",25,,,1.17,1.29,1.13,1.33,1.21,1.17,1.25,1.17,1.21,1.33,1.13,1.21,1.13,4.54,24,24,23,24,24,24,24,24,24,24,24,24,24,24,24,24,5
Spring 08,ARCH 132 001,20258,"Casbarian, John J.",31,,,1.80,1.90,1.75,2.00,1.80,2.00,2.03,1.93,1.73,1.77,2.37,2.97,1.87,1.43,30,30,28,30,30,30,30,30,30,30,30,30,30,30,30,30,9
Spring 08,ARCH 202 001,20259,"Wittenberg, Gordon G.",24,,,1.96,1.83,1.78,1.61,1.65,1.61,1.87,1.70,1.48,2.13,1.74,1.57,1.86,4.74,23,23,23,23,23,23,23,23,23,23,23,23,22,23,23,22,5
Spring 08,ARCH 202 001,20259,"Morrow, Michael M.",24,,,1.83,1.87,2.00,1.65,1.78,1.61,1.74,1.78,1.48,2.13,1.74,1.57,1.86,4.74,23,23,22,23,23,23,23,23,23,23,23,23,22,23,23,22,5
Spring 08,ARCH 302 001,20261,"Cannady, William T.",6,,,1.50,1.50,1.50,1.67,1.33,1.17,1.33,1.33,1.17,1.43,1.57,1.14,1.43,4.86,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,2
Spring 08,ARCH 302 002,20262,"Finley, Dawn M.",5,,,2.00,1.00,2.33,1.67,2.00,1.67,1.00,1.33,1.33,1.33,1.00,1.33,1.00,4.67,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1
Spring 08,ARCH 302 003,20263,"Lally, Sean",4,,,2.33,2.33,2.67,3.33,2.33,2.67,3.33,2.67,3.00,2.67,2.00,1.67,2.33,5.00,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2
Spring 08,ARCH 302 004,20264,"Parsons, Spencer W.",6,,,1.67,1.50,1.33,1.33,1.33,1.00,1.33,1.17,1.33,1.33,1.17,1.50,1.00,4.33,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4
Spring 08,ARCH 309 001,22874,"Spieler, Christof T.",24,,,1.27,1.32,1.50,1.55,1.55,1.68,1.68,1.55,1.18,1.91,2.09,2.22,1.82,3.13,22,22,22,22,22,22,22,22,22,23,23,23,22,23,23,21,4
Spring 08,ARCH 309 001,22874,"Taylor, Rives T.",24,,,1.62,2.05,1.60,1.81,2.00,2.15,2.20,1.90,1.48,1.91,2.09,2.22,1.82,3.13,21,21,20,21,21,20,20,21,21,23,23,23,22,23,23,21,4
Spring 08,ARCH 313 001,20265,"Taylor, Rives T.",44,H1,46,2.05,2.13,2.14,1.90,2.13,2.21,2.18,2.23,1.82,2.37,2.41,2.44,2.37,2.48,39,39,37,39,39,39,38,39,39,41,41,41,41,40,41,41,11
Spring 08,ARCH 329 001,22248,"Hamadeh, Shirine T.",5,A8,15,1.57,2.29,1.29,1.71,2.00,1.71,2.07,2.07,1.50,2.50,1.79,1.79,2.36,3.64,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,12,7
Spring 08,ARCH 334 001,20269,"Samuels, Danny M.",16,K6,21,2.16,2.06,1.74,2.05,1.95,2.00,2.26,2.11,2.00,2.40,2.10,2.25,2.00,2.85,19,18,19,19,19,19,19,19,19,20,20,20,20,20,20,20,4
Spring 08,ARCH 334 001,20269,"Grenader, Nonya S.",16,K6,21,2.06,2.19,1.53,2.00,1.69,2.00,2.13,1.88,1.94,2.40,2.10,2.25,2.00,2.85,16,16,15,16,16,16,16,16,16,20,20,20,20,20,20,20,4
Spring 08,ARCH 346 001,20270,"El-Dahdah, Fares",26,,,2.04,2.04,1.52,2.12,1.79,2.00,1.83,1.88,1.50,2.25,2.50,2.63,2.17,2.83,24,25,23,25,24,24,24,24,24,24,24,24,24,24,24,23,6
Spring 08,ARCH 358 001,20272,"Oliver, Douglas E.",7,,,1.25,1.00,1.38,1.25,1.38,1.13,1.14,1.13,1.13,1.38,1.50,1.13,1.50,3.25,8,8,8,8,8,8,7,8,8,8,8,8,8,8,8,7,4
Spring 08,ARCH 373 001,22784,"Hamadeh, Shirine T.",3,E9,9,1.43,2.00,1.57,2.14,2.57,2.29,1.71,2.14,1.14,1.71,1.71,1.57,1.57,3.43,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,2
Spring 08,ARCH 402 002,20278,"Finley, Dawn M.",6,,,1.83,1.60,2.80,1.40,2.20,1.20,1.20,1.40,1.40,1.33,1.20,1.00,1.20,5.00,6,5,5,5,5,5,5,5,5,6,5,5,5,5,5,5,1
Spring 08,ARCH 402 003,20279,"Lally, Sean",8,,,2.17,1.83,1.83,2.00,1.67,1.33,1.67,1.83,1.50,2.00,1.50,1.33,1.67,5.00,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0
Spring 08,ARCH 402 004,20280,"Parsons, Spencer W.",5,,,1.80,2.00,1.60,1.60,1.60,1.60,1.60,1.80,1.40,2.00,1.75,1.60,1.80,4.40,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,1
Spring 08,ARCH 416 001,20281,"Bryson, Barbara W.",4,,,1.50,1.75,1.25,1.75,1.50,2.00,2.00,2.00,1.50,1.75,2.00,2.25,2.00,3.00,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1
Spring 08,ARCH 423 001,20283,"Fleishacker, Alan L.",21,,,1.74,1.68,1.53,1.37,1.58,2.05,1.84,1.63,1.21,1.75,2.00,2.26,1.94,2.47,19,19,19,19,19,19,19,19,19,20,19,19,18,19,19,19,5
Spring 08,ARCH 423 001,20283,"Furr, James E.",21,,,1.84,2.05,1.84,1.95,1.74,2.05,2.37,1.89,1.74,1.75,2.00,2.26,1.94,2.47,19,19,19,19,19,19,19,19,19,20,19,19,18,19,19,19,5
Spring 08,ARCH 435 001,20284,"Albers, Andrew S.",18,,,1.74,2.05,1.11,1.42,1.95,2.26,2.21,1.95,1.68,2.26,1.95,2.16,2.32,3.21,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,18,5
Spring 08,ARCH 492 001,20289,"Kwinter, Sanford N.",4,,,2.50,1.50,2.25,1.75,1.50,1.25,1.25,1.50,1.25,2.25,1.75,1.75,1.75,2.75,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,1
Spring 08,ARCH 500 001,20290,"Casbarian, John J.",19,,,1.50,1.50,2.25,1.75,1.50,1.50,1.50,1.50,1.25,1.80,1.40,1.00,1.60,4.20,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,0,3
Spring 08,ARCH 502 001,20291,"Oliver, Douglas E.",8,,,2.40,2.00,2.80,2.00,1.60,1.20,1.60,1.80,1.20,2.40,1.60,1.00,1.60,4.00,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0
Spring 08,ARCH 504 001,20292,"Hight, Charles C.",23,,,1.19,1.19,1.05,1.10,1.14,1.29,1.19,1.19,1.29,1.19,1.29,1.10,1.24,4.14,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,2
Spring 08,ARCH 504 001,20292,"Robinson, John M.",23,,,1.19,1.38,1.10,1.29,1.24,1.48,1.57,1.43,1.62,1.19,1.29,1.10,1.24,4.14,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,2
Spring 08,ARCH 509 001,22875,"Taylor, Rives T.",6,,,2.00,2.50,2.00,2.50,2.50,3.50,3.00,2.50,2.00,3.00,3.50,2.00,2.50,3.00,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,0
Spring 08,ARCH 509 001,22875,"Spieler, Christof T.",6,,,1.50,1.50,2.00,2.00,1.50,2.00,1.50,1.50,1.50,3.00,3.50,2.00,2.50,3.00,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,0
Spring 08,ARCH 532 001,20295,"Satterfield, Blair H.",8,,,1.80,1.80,1.75,1.80,2.00,1.80,1.40,1.80,1.60,2.00,2.00,2.00,2.00,2.80,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,1
Spring 08,ARCH 532 001,20295,"Finley, Dawn M.",8,,,2.00,2.00,1.80,1.80,1.80,2.00,1.60,2.00,1.60,2.00,2.00,2.00,2.00,2.80,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,1
Spring 08,ARCH 602 001,20297,"Jimenez, Carlos",9,,,1.33,1.44,1.56,1.67,1.22,1.67,1.78,1.33,1.33,1.67,1.44,1.67,1.33,3.78,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2
Spring 08,ARCH 602 002,20298,"Last, Nana D.",7,,,2.20,2.20,2.00,1.80,1.20,1.40,1.80,1.60,1.60,2.20,2.20,1.60,1.80,4.60,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1
Spring 08,ARCH 602 003,20299,"Lee, Clover S.",16,,,1.27,1.45,1.27,1.40,1.64,1.36,1.36,1.18,1.36,1.55,1.60,1.36,1.60,3.91,11,11,11,10,11,11,11,11,11,11,10,11,10,11,11,11,2
Spring 08,ARCH 602 004,22097,"Waldheim, Charles",10,,,1.44,1.33,1.67,1.78,1.44,1.67,1.44,1.56,1.11,1.67,1.56,1.44,1.56,3.67,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1
Spring 08,ARCH 610 001,20300,"Fitzsimons, Juan K.",10,,,1.00,1.00,1.50,1.00,1.00,1.50,1.50,1.00,1.00,2.50,3.00,2.50,2.00,2.50,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2
Spring 08,ARCH 610 001,20300,"Casbarian, John J.",10,,,1.00,2.00,1.00,1.00,2.00,2.00,1.00,1.00,1.00,2.50,3.00,2.50,2.00,2.50,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,2
Spring 08,ARCH 613 001,20301,"Taylor, Rives T.",10,,,2.29,2.86,2.29,2.86,2.43,3.14,3.14,3.00,2.29,2.57,2.71,2.86,3.00,2.43,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1
Spring 08,ARCH 616 001,20302,"Bryson, Barbara W.",8,D4,19,1.67,1.67,1.17,1.50,1.50,1.83,1.50,1.50,1.33,1.67,1.67,1.83,1.50,2.83,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0
Spring 08,ARCH 620 001,20304,"Casbarian, John J.",10,,,1.00,1.50,1.50,2.50,3.00,3.00,2.00,2.50,2.00,1.67,1.67,2.00,2.00,3.67,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,2,2
Spring 08,ARCH 620 001,20304,"Fitzsimons, Juan K.",10,,,1.67,1.67,1.00,2.33,3.00,2.33,2.00,2.33,2.00,1.67,1.67,2.00,2.00,3.67,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2
Spring 08,ARCH 623 001,20306,"Furr, James E.",32,,,1.86,2.17,1.79,1.97,1.83,2.31,2.38,2.10,1.86,1.66,2.00,2.45,2.00,2.55,29,29,28,29,29,29,29,29,29,29,29,29,29,29,29,29,6
Spring 08,ARCH 623 001,20306,"Fleishacker, Alan L.",32,,,1.41,1.45,1.38,1.28,1.41,1.76,1.83,1.45,1.28,1.66,2.00,2.45,2.00,2.55,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,6
Spring 08,ARCH 634 001,20307,"Grenader, Nonya S.",8,,,2.13,2.00,1.25,1.75,2.00,2.13,2.00,2.00,1.75,2.25,2.00,2.13,2.00,3.50,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2
Spring 08,ARCH 634 001,20307,"Samuels, Danny M.",8,,,2.13,2.00,1.38,2.13,2.00,2.13,2.13,2.13,1.88,2.25,2.00,2.13,2.00,3.50,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2
Spring 08,ARCH 646 001,20309,"El-Dahdah, Fares",7,F2,8,2.75,2.25,1.75,1.50,2.00,2.00,1.75,2.50,2.25,2.75,2.25,2.25,2.75,2.75,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1
Spring 08,ARCH 658 001,20312,"Oliver, Douglas E.",18,,,1.44,1.38,1.31,1.44,1.47,1.38,1.44,1.50,1.44,1.50,1.69,1.93,1.31,3.19,16,16,16,16,15,16,16,16,16,16,16,15,16,16,16,16,4
Spring 08,ARCH 668 001,20313,"Kwinter, Sanford N.",6,,,2.67,1.67,2.33,2.33,1.33,1.33,1.33,2.33,1.67,2.00,1.33,1.33,1.33,2.67,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1
Spring 08,ARCH 674 001,20314,"Jimenez, Carlos",16,,,1.57,1.64,1.71,1.57,1.43,1.57,1.64,1.64,1.43,1.71,1.57,2.14,1.57,3.00,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,13,2
Spring 08,ARCH 678 001,22873,"Lee, Clover S.",7,,,1.86,2.57,1.57,1.43,1.57,1.57,1.57,1.71,1.86,2.86,2.86,2.43,2.43,2.71,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1
Spring 08,ARCH 684 001,20315,"Last, Nana D.",10,,,1.33,1.33,1.11,1.44,1.22,1.22,1.11,1.33,1.00,1.00,1.11,1.25,1.00,3.50,9,9,9,9,9,9,9,9,9,9,9,8,9,8,9,9,1
Spring 08,ARCH 686 001,20316,"El-Dahdah, Fares",15,,,2.73,2.18,1.73,1.91,1.64,1.91,2.00,1.91,1.82,2.64,2.18,2.18,2.36,2.73,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,2
Spring 08,ARCH 692 001,20317,"Kwinter, Sanford N.",20,,,2.75,1.70,2.50,1.90,1.70,1.35,1.35,1.70,1.35,3.00,2.10,1.50,1.68,2.80,20,20,20,20,20,20,20,20,20,20,20,20,19,20,20,17,6
Spring 08,ARCH 702 001,20319,"Pope, Albert H.",28,,,1.95,1.84,1.58,2.05,1.68,1.68,1.79,1.89,1.63,2.00,1.74,1.79,2.00,3.79,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,5,17
Spring 08,ARTS 101 001,22313,"Smith, George",18,,,2.79,2.93,2.38,2.29,1.79,2.07,2.50,2.64,2.64,2.71,2.36,2.21,2.21,1.79,14,14,13,14,14,14,14,14,14,14,14,14,14,14,14,13,2
Spring 08,ARTS 176 001,22314,"Rogge, Corina E.",30,L3,36,1.79,2.43,1.50,1.93,2.18,2.39,2.43,2.19,1.71,2.11,2.11,2.11,2.11,3.21,28,28,28,28,28,28,28,27,28,28,28,28,28,28,28,28,12
Spring 08,ARTS 205 001,22315,"Hester, Paul",21,,,1.47,1.37,1.21,1.00,1.00,1.16,1.05,1.00,1.00,1.58,1.16,1.16,1.16,3.50,19,19,19,19,19,19,19,19,19,19,19,19,19,18,19,19,5
Spring 08,ARTS 206 001,22316,"Winningham, Geoffrey L.",21,,,1.68,1.58,1.47,1.37,1.63,1.53,1.63,1.53,1.28,1.79,1.37,1.42,1.47,3.21,19,19,19,19,19,19,19,19,18,19,19,19,19,19,19,19,3
Spring 08,ARTS 225 001,22317,"Sparagana, John L.",12,,,1.67,1.75,1.42,1.58,1.50,1.50,1.58,1.42,1.50,1.75,1.50,1.42,1.42,3.00,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,2
Spring 08,ARTS 225 002,22318,"Ahuja, Mequitta",14,,,1.71,1.79,1.64,1.57,1.64,1.71,1.71,1.64,1.71,1.71,1.86,1.64,1.71,2.14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,5
Spring 08,ARTS 225 003,22905,"Williams, Jeff",17,,,1.43,1.43,1.14,1.29,1.36,1.21,1.29,1.29,1.21,1.50,1.36,1.38,1.21,2.50,14,14,14,14,14,14,14,14,14,14,14,13,14,14,14,14,1
Spring 08,ARTS 303 001,22328,"Torres-Torres, Sergio",8,,,1.75,1.88,1.38,1.25,1.38,1.38,1.63,1.75,1.63,1.75,1.75,1.50,1.88,2.50,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2
Spring 08,ARTS 311 001,22319,"Broker, Karin",7,,,2.17,2.17,2.50,2.67,3.67,2.17,2.00,2.33,1.17,2.00,1.50,1.33,1.50,4.33,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2
Spring 08,ARTS 313 001,22320,"Feuge, Gary M.",8,,,1.57,1.43,1.14,1.14,1.14,1.14,1.14,1.14,1.00,1.86,2.00,1.14,1.57,4.14,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1
Spring 08,ARTS 325 001,22321,"Janacua, Andres",18,,,1.94,1.94,1.43,1.82,1.59,1.53,1.94,2.06,1.88,1.94,2.12,1.94,2.00,2.12,17,17,14,17,17,17,17,17,17,17,17,17,17,17,17,17,3
Spring 08,ARTS 340 001,22329,"Bise, Michael W.",15,,,2.29,2.00,2.21,1.64,1.86,1.43,1.86,1.71,1.71,2.14,1.86,1.79,1.93,2.57,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,3
Spring 08,ARTS 381 001,22322,"Hester, Paul",11,,,1.40,1.20,1.20,1.00,1.00,1.00,1.30,1.20,1.10,1.60,1.60,1.40,1.30,2.80,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2
Spring 08,ARTS 385 001,22323,"Winningham, Geoffrey L.",5,,,1.20,1.40,1.20,1.20,1.00,1.00,1.20,1.20,1.20,1.60,1.60,1.00,1.40,3.00,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0
Spring 08,ARTS 397 001,22324,"Wilson, Charles E.",9,,,2.00,1.89,1.22,1.33,1.67,1.67,1.44,1.56,1.22,2.33,1.44,1.00,1.67,4.00,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,2
Spring 08,ARTS 460 001,22842,"Warren, Joe D.",6,L0,16,2.10,2.10,1.70,1.70,1.90,1.50,1.80,1.80,1.90,2.10,1.90,1.50,1.70,3.60,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1
Spring 08,ARTS 465 001,22325,"Smith, George",14,,,1.85,1.92,1.64,1.46,1.75,1.92,2.00,1.77,1.54,1.77,1.69,1.85,1.69,2.85,13,13,11,13,12,13,13,13,13,13,13,13,13,13,13,13,5
Spring 08,ARTS 475 001,22326,"Sparagana, John L.",4,,,1.25,1.25,1.00,1.25,1.25,1.25,1.25,1.25,1.25,1.75,1.50,1.50,1.50,3.25,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,1
Spring 08,ARTS 499 001,22327,"Sparagana, John L.",13,,,3.00,2.90,2.78,2.70,2.40,2.20,2.50,2.90,2.70,3.20,2.90,2.40,3.20,2.50,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,9,3
